Date,Open,High,Low,Close,Adj Close,Volume
2018-11-14,1013.799988,1016.750000,987.500000,993.950012,940.312439,634760
2018-11-15,995.500000,1010.750000,993.000000,997.299988,943.481567,402804
2018-11-16,1002.799988,1005.950012,957.000000,962.549988,910.606873,1172774
2018-11-19,962.549988,987.000000,952.700012,982.700012,929.669495,774806
2018-11-20,982.000000,1007.000000,972.700012,989.099976,935.724060,762892
2018-11-21,986.799988,987.000000,957.000000,973.400024,920.871338,1000494
2018-11-22,979.900024,1002.000000,977.000000,992.000000,938.467651,987210
2018-11-26,989.250000,997.000000,958.250000,994.150024,940.501648,1019523
2018-11-27,996.299988,1015.250000,995.400024,1002.099976,948.022522,965929
2018-11-28,1009.799988,1028.500000,1006.000000,1016.700012,961.834717,966896
2018-11-29,1018.900024,1023.049988,998.700012,1002.450012,948.353699,499266
2018-11-30,1006.000000,1029.000000,1006.000000,1024.050049,968.788086,763019
2018-12-03,1035.000000,1047.750000,1025.949951,1030.949951,975.315674,564812
2018-12-04,1032.949951,1056.000000,1030.949951,1035.400024,979.525574,869781
2018-12-05,1034.900024,1052.949951,1026.449951,1043.750000,987.424988,821951
2018-12-06,1043.000000,1043.849976,1006.299988,1011.000000,956.442383,454483
2018-12-07,1014.000000,1019.950012,995.099976,1008.049988,953.651489,338032
2018-12-10,994.950012,1011.950012,972.099976,977.500000,924.750122,513330
2018-12-11,961.000000,1009.000000,952.549988,1002.500000,948.401001,970668
2018-12-12,1012.000000,1036.500000,1005.200012,1028.599976,973.092529,525122
2018-12-13,1032.000000,1036.650024,1017.000000,1026.500000,971.105896,445820
2018-12-14,1029.000000,1042.849976,1015.000000,1037.750000,981.748779,583285
2018-12-17,1044.400024,1046.150024,1015.349976,1021.950012,966.801392,657279
2018-12-18,1005.000000,1027.650024,1005.000000,1016.250000,961.408936,461047
2018-12-19,1016.250000,1021.349976,994.000000,1003.750000,949.583557,877957
2018-12-20,1000.200012,1019.700012,1000.200012,1008.799988,954.360901,359208
2018-12-21,1013.950012,1016.900024,992.000000,998.500000,944.616821,513574
2018-12-24,998.500000,1010.900024,987.500000,990.750000,937.285095,375742
2018-12-26,990.000000,993.650024,971.200012,988.599976,935.251038,405975
2018-12-27,999.000000,1020.000000,996.750000,1010.900024,956.347717,938968
2018-12-28,1016.000000,1023.000000,1008.000000,1012.700012,958.050598,503526
2018-12-31,1017.900024,1026.300049,1012.450012,1020.400024,965.335083,384489
2019-01-01,1024.449951,1035.500000,1020.849976,1026.750000,971.342346,671934
2019-01-02,1029.000000,1042.000000,1020.000000,1024.800049,969.497620,827581
2019-01-03,1030.000000,1037.900024,1025.000000,1029.699951,974.133179,477746
2019-01-04,1030.000000,1035.000000,984.049988,1003.900024,949.725525,1194424
2019-01-07,1011.000000,1013.599976,970.000000,978.450012,925.648804,1225753
2019-01-08,975.000000,991.650024,960.000000,972.250000,919.783447,4365760
2019-01-09,975.000000,994.000000,963.000000,970.049988,917.702148,1345457
2019-01-10,973.000000,977.000000,966.000000,969.500000,917.181824,473621
2019-01-11,974.000000,974.099976,948.099976,961.950012,910.039185,1410190
2019-01-14,964.450012,974.400024,956.000000,968.950012,916.661499,479983
2019-01-15,970.500000,984.299988,970.500000,979.200012,926.358398,657468
2019-01-16,981.500000,984.650024,967.250000,970.500000,918.127808,327270
2019-01-17,974.799988,979.650024,964.000000,968.400024,916.141235,478499
2019-01-18,970.000000,973.150024,959.099976,962.900024,910.937988,366679
2019-01-21,960.200012,981.400024,956.450012,963.450012,911.458313,556855
2019-01-22,962.049988,972.000000,961.099976,967.849976,915.620850,280798
2019-01-23,970.000000,981.400024,962.000000,966.799988,914.627502,349506
2019-01-24,962.400024,966.150024,929.150024,933.299988,882.935364,1357593
2019-01-25,937.400024,939.599976,908.099976,912.799988,863.541504,798253
2019-01-28,914.000000,917.500000,872.099976,875.099976,827.875977,687170
2019-01-29,878.900024,891.500000,871.000000,884.950012,837.194458,382535
2019-01-30,892.900024,895.000000,866.000000,879.299988,831.849304,382653
2019-01-31,879.349976,883.349976,866.400024,874.000000,826.835388,405147
2019-02-01,877.599976,893.950012,874.049988,889.299988,841.309692,498559
2019-02-04,894.000000,900.799988,881.400024,888.650024,840.694824,649150
2019-02-05,890.500000,904.200012,879.750000,897.400024,848.972656,488902
2019-02-06,899.900024,912.400024,897.049988,907.900024,858.906006,672639
2019-02-07,906.099976,929.900024,905.200012,922.900024,873.096558,845227
2019-02-08,918.799988,922.349976,897.250000,904.500000,855.689453,543811
2019-02-11,900.000000,908.400024,889.049988,903.799988,855.027222,379046
2019-02-12,907.000000,911.700012,884.549988,888.299988,840.363708,391811
2019-02-14,878.700012,887.500000,873.650024,881.849976,834.261719,366347
2019-02-15,883.900024,891.650024,848.400024,860.049988,813.638184,624416
2019-02-18,863.900024,865.799988,830.099976,859.250000,812.881348,1228547
2019-02-19,859.799988,862.849976,848.650024,856.150024,809.948669,440365
2019-02-20,855.000000,899.000000,849.900024,889.599976,841.593506,773933
2019-02-21,895.000000,913.849976,893.750000,900.650024,852.047241,915215
2019-02-22,903.000000,914.950012,899.549988,905.200012,856.351685,496669
2019-02-25,906.000000,911.500000,899.450012,901.750000,853.087891,249212
2019-02-26,903.500000,903.549988,874.150024,882.150024,834.545532,571939
2019-02-27,885.700012,901.000000,878.000000,881.849976,834.261719,378516
2019-02-28,887.400024,892.250000,878.299988,884.849976,837.099854,256509
2019-03-01,890.000000,915.000000,886.000000,911.400024,862.217163,553424
2019-03-05,915.000000,934.049988,915.000000,926.049988,876.076538,538136
2019-03-06,931.799988,957.500000,927.000000,950.099976,898.828674,1015237
2019-03-07,963.000000,998.000000,955.099976,960.750000,908.903992,4636310
2019-03-08,960.000000,974.000000,953.000000,958.000000,906.302429,1062106
2019-03-11,960.900024,965.000000,947.000000,956.049988,904.457642,648512
2019-03-12,960.049988,971.950012,955.650024,959.700012,907.910645,446366
2019-03-13,962.000000,983.000000,956.000000,961.349976,909.471558,1034800
2019-03-14,964.000000,968.599976,945.000000,950.049988,898.781372,683238
2019-03-15,951.900024,986.000000,946.000000,979.750000,926.878662,1478751
2019-03-18,985.849976,994.900024,979.549988,981.900024,928.912720,804025
2019-03-19,983.349976,992.599976,978.150024,985.450012,932.271118,481436
2019-03-20,984.400024,1010.950012,981.500000,986.750000,933.500977,1316236
2019-03-22,991.849976,997.599976,977.000000,980.299988,927.399048,596051
2019-03-25,976.799988,977.000000,952.000000,956.750000,905.119873,382533
2019-03-26,954.000000,962.000000,944.000000,957.950012,906.255127,431580
2019-03-27,958.799988,967.700012,947.549988,950.500000,899.207153,356826
2019-03-28,952.549988,962.849976,948.299988,958.549988,906.822693,480893
2019-04-01,965.099976,976.500000,955.000000,960.750000,908.903992,492878
2019-04-02,964.650024,983.000000,964.650024,980.049988,927.162476,1126399
2019-04-03,998.799988,1000.700012,971.150024,975.049988,922.432312,1053259
2019-04-04,977.400024,977.400024,957.099976,961.400024,909.518921,422661
2019-04-05,965.650024,972.750000,961.900024,965.099976,913.019226,295544
2019-04-08,967.000000,976.000000,960.000000,963.950012,911.931335,294386
2019-04-09,965.900024,968.400024,952.200012,963.500000,911.505615,364138
2019-04-10,961.700012,976.750000,961.000000,965.700012,913.586914,276070
2019-04-11,965.950012,966.700012,955.450012,958.250000,906.538879,187554
2019-04-12,957.099976,967.000000,955.049988,961.349976,909.471558,233293
2019-04-15,966.000000,995.599976,963.799988,991.849976,938.325745,998092
2019-04-16,996.900024,999.599976,980.299988,983.099976,930.047852,471121
2019-04-18,986.500000,986.500000,952.250000,955.849976,904.268372,575591
2019-04-22,952.299988,973.150024,950.049988,956.400024,904.788818,454240
2019-04-23,961.700012,961.700012,948.200012,950.599976,899.301636,275980
2019-04-24,954.000000,957.849976,926.250000,929.750000,879.576904,1627535
2019-04-25,930.000000,934.400024,923.000000,927.299988,877.259094,717900
2019-04-26,929.900024,939.950012,917.400024,922.450012,872.670837,538879
2019-04-30,924.400024,936.250000,915.900024,930.400024,880.191833,637498
2019-05-02,932.700012,932.700012,889.000000,896.200012,847.837402,760497
2019-05-03,885.000000,890.000000,870.000000,873.599976,826.456970,738848
2019-05-06,870.000000,878.900024,856.000000,857.700012,811.415100,472017
2019-05-07,860.049988,879.849976,857.000000,859.650024,813.259827,710267
2019-05-08,859.000000,871.650024,852.099976,860.450012,814.016602,392453
2019-05-09,860.450012,870.200012,854.500000,863.349976,816.760010,501408
2019-05-10,864.000000,875.200012,858.799988,862.349976,815.814026,296494
2019-05-13,862.099976,862.599976,842.549988,845.450012,799.826111,222645
2019-05-14,843.000000,846.400024,822.099976,838.750000,793.487610,591835
2019-05-15,844.799988,864.700012,840.000000,849.200012,803.373718,526973
2019-05-16,852.000000,856.549988,840.049988,851.400024,805.454956,275536
2019-05-17,848.900024,869.950012,848.900024,864.849976,818.179199,435328
2019-05-20,876.000000,884.650024,856.349976,861.400024,814.915283,623775
2019-05-21,865.900024,866.900024,834.650024,840.950012,795.568970,452877
2019-05-22,843.500000,853.000000,828.000000,850.450012,804.556274,483465
2019-05-23,857.200012,861.250000,843.700012,847.700012,801.954712,323746
2019-05-24,853.700012,864.599976,839.099976,862.500000,815.956055,368792
2019-05-27,865.000000,879.900024,860.250000,874.150024,826.977295,505365
2019-05-28,877.799988,899.799988,874.349976,885.299988,837.525513,871295
2019-05-29,884.700012,909.500000,884.000000,888.599976,840.647522,1074495
2019-05-30,891.700012,892.400024,882.200012,884.500000,836.768738,385885
2019-05-31,885.950012,892.200012,866.099976,871.599976,824.564941,431419
2019-06-03,874.000000,884.849976,863.299988,880.150024,832.653503,352391
2019-06-04,875.000000,881.950012,865.700012,868.000000,821.159180,377346
2019-06-06,869.799988,872.099976,852.000000,855.349976,809.191772,272183
2019-06-07,855.000000,867.900024,844.000000,857.200012,810.942017,263098
2019-06-10,859.500000,866.150024,855.000000,857.200012,810.942017,236516
2019-06-11,860.000000,874.299988,850.500000,867.500000,820.686096,468893
2019-06-12,867.000000,868.450012,853.200012,855.549988,809.381042,259898
2019-06-13,855.549988,856.849976,835.450012,845.950012,800.299072,317787
2019-06-14,847.700012,867.900024,841.750000,861.400024,814.915283,572644
2019-06-17,863.349976,873.700012,860.150024,866.849976,820.071228,498607
2019-06-18,868.750000,882.599976,863.250000,870.000000,823.051270,586681
2019-06-19,875.900024,875.900024,845.549988,848.849976,803.042542,374026
2019-06-20,845.000000,857.450012,834.000000,854.549988,808.434937,329527
2019-06-21,855.799988,867.000000,853.200012,860.700012,814.253052,197498
2019-06-24,862.700012,869.000000,849.000000,851.599976,805.644165,206148
2019-06-25,850.650024,864.950012,847.500000,858.099976,811.793335,245651
2019-06-26,858.000000,872.000000,857.950012,866.500000,819.740112,319731
2019-06-27,867.000000,878.200012,866.000000,875.900024,828.632874,283884
2019-06-28,876.400024,892.500000,875.000000,884.900024,837.147217,511883
2019-07-01,890.099976,900.900024,886.400024,898.900024,850.391663,335774
2019-07-02,903.849976,924.950012,901.000000,920.799988,871.109863,1128675
2019-07-03,924.950012,924.950012,913.000000,921.250000,871.535583,447980
2019-07-04,921.000000,922.099976,904.200012,914.349976,865.007935,297118
2019-07-05,918.799988,919.349976,885.750000,889.849976,841.830017,369947
2019-07-08,866.099976,869.900024,848.500000,856.900024,823.146240,479443
2019-07-09,859.000000,864.900024,844.049988,853.900024,833.394104,230084
2019-07-10,850.000000,865.549988,846.000000,849.650024,829.246155,243879
2019-07-11,854.000000,855.950012,835.500000,843.049988,822.804626,292683
2019-07-12,843.049988,852.799988,841.200012,849.500000,829.099731,271207
2019-07-15,855.000000,857.000000,808.849976,816.500000,796.892212,1058298
2019-07-16,815.000000,823.000000,803.900024,814.700012,795.135437,791908
2019-07-17,811.099976,811.400024,735.799988,742.450012,724.620483,9825204
2019-07-18,737.500000,749.950012,722.349976,732.049988,714.470215,2553544
2019-07-19,733.000000,750.000000,696.200012,701.450012,684.605103,2501071
2019-07-22,700.000000,707.650024,676.000000,679.750000,663.426208,1254828
2019-07-23,680.799988,687.950012,669.000000,672.200012,656.057495,1246592
2019-07-24,676.000000,681.000000,654.650024,657.299988,641.515259,955525
2019-07-25,655.000000,666.799988,643.549988,653.799988,638.099304,1634604
2019-07-26,653.799988,660.950012,642.650024,645.549988,630.047485,799250
2019-07-29,646.799988,651.049988,635.099976,638.450012,623.117981,627264
2019-07-30,639.000000,644.599976,616.400024,619.200012,604.330261,774765
2019-07-31,614.900024,640.000000,608.500000,636.849976,621.556396,1004613
2019-08-01,634.000000,638.500000,609.000000,615.000000,600.231140,893290
2019-08-02,610.500000,626.000000,602.200012,622.049988,607.111755,920373
2019-08-05,615.000000,618.299988,602.099976,604.500000,589.983276,728747
2019-08-06,602.799988,629.900024,602.000000,626.500000,611.454956,890129
2019-08-07,628.299988,639.750000,615.150024,619.000000,604.135071,1020853
2019-08-08,620.400024,634.900024,617.000000,631.450012,616.286072,627739
2019-08-09,634.299988,643.750000,625.299988,631.500000,616.334839,555417
2019-08-13,631.549988,633.000000,606.299988,610.849976,596.180786,819803
2019-08-14,611.900024,618.349976,592.250000,612.849976,598.132690,746224
2019-08-16,613.599976,632.049988,601.250000,623.450012,608.478149,887759
2019-08-19,626.200012,641.000000,624.500000,629.500000,614.382874,586040
2019-08-20,629.799988,637.700012,615.250000,619.450012,604.574280,586008
2019-08-21,619.950012,638.000000,619.450012,633.549988,618.335632,973942
2019-08-22,634.200012,639.099976,602.599976,606.750000,592.179260,1031865
2019-08-23,607.700012,652.950012,607.000000,649.250000,633.658569,1744663
2019-08-26,660.000000,663.000000,639.450012,647.200012,631.657837,1279863
2019-08-27,647.900024,666.500000,646.099976,651.750000,636.098572,962086
2019-08-28,655.000000,669.000000,642.450012,648.599976,633.024170,1157017
2019-08-29,649.900024,650.000000,626.049988,628.799988,613.699707,810449
2019-08-30,633.000000,635.349976,621.400024,632.250000,617.066833,569664
2019-09-03,632.000000,644.000000,625.099976,627.450012,612.382141,607064
2019-09-04,631.349976,635.000000,606.000000,610.250000,595.595154,1026040
2019-09-05,611.250000,621.950012,611.250000,618.700012,603.842285,570377
2019-09-06,619.000000,638.000000,619.000000,629.700012,614.578064,809039
2019-09-09,631.000000,640.900024,629.750000,638.150024,622.825195,484397
2019-09-11,639.400024,652.450012,636.650024,644.900024,629.413086,480936
2019-09-12,646.000000,657.200012,642.099976,645.500000,629.998657,382518
2019-09-13,648.000000,649.500000,634.099976,647.400024,631.853088,326196
2019-09-16,642.099976,664.700012,640.049988,661.500000,645.614441,979764
2019-09-17,664.549988,664.549988,630.250000,634.450012,619.214050,684294
2019-09-18,637.250000,651.900024,636.099976,638.299988,622.971558,621594
2019-09-19,639.700012,640.400024,620.200012,626.500000,611.454956,426455
2019-09-20,629.400024,652.000000,617.200012,644.200012,628.729858,945969
2019-09-23,651.000000,657.849976,631.000000,649.200012,633.609863,727766
2019-09-24,650.000000,700.900024,645.049988,685.500000,669.038086,3280239
2019-09-25,681.000000,700.599976,660.000000,667.400024,651.372803,2089065
2019-09-26,670.349976,688.000000,670.349976,685.700012,669.233276,1045513
2019-09-27,686.000000,701.200012,681.000000,682.650024,666.256592,1268379
2019-09-30,685.000000,687.750000,671.450012,677.250000,660.986206,671679
2019-10-01,681.000000,684.900024,664.299988,675.049988,658.838989,679666
2019-10-03,674.500000,692.299988,672.000000,687.299988,670.794800,760953
2019-10-04,692.000000,695.799988,681.700012,682.599976,666.207703,564521
2019-10-07,685.700012,691.250000,677.000000,680.250000,663.914185,407029
2019-10-09,682.700012,682.700012,621.000000,637.750000,622.434753,2843285
2019-10-10,630.750000,632.799988,615.000000,618.849976,603.988647,1137992
2019-10-11,615.000000,635.900024,610.000000,632.299988,617.115662,961678
2019-10-14,636.250000,657.000000,628.599976,646.400024,630.877075,1031550
2019-10-15,649.650024,653.799988,640.000000,650.950012,635.317810,441562
2019-10-16,653.900024,676.349976,648.750000,671.900024,655.764709,1224257
2019-10-17,675.900024,725.000000,666.299988,708.099976,691.095337,1261063
2019-10-18,715.200012,721.950012,702.549988,708.299988,691.290527,1266825
2019-10-22,692.000000,705.900024,675.200012,702.299988,685.434631,1669101
2019-10-23,700.000000,725.549988,700.000000,716.099976,698.903198,1824687
2019-10-24,716.400024,762.599976,716.400024,756.500000,738.333069,3185222
2019-10-25,757.900024,766.000000,747.549988,761.500000,743.212952,1356741
2019-10-27,781.000000,793.000000,778.400024,787.299988,768.393372,529871
2019-10-29,791.000000,817.700012,781.750000,802.700012,783.423584,1305598
2019-10-30,803.900024,827.700012,801.000000,823.150024,803.382568,1248559
2019-10-31,827.000000,831.000000,815.849976,818.950012,799.283386,896680
2019-11-01,818.500000,836.700012,811.799988,829.500000,809.580017,817934
2019-11-04,830.000000,839.000000,823.400024,828.200012,808.311279,450327
2019-11-05,828.000000,831.900024,807.099976,809.700012,790.255493,451242
2019-11-06,810.000000,823.299988,807.599976,810.200012,790.743469,426033
2019-11-07,813.000000,823.549988,801.000000,815.150024,795.574646,553647
2019-11-08,819.250000,841.400024,807.150024,811.000000,791.524292,1101014
2019-11-11,812.000000,815.299988,802.200012,807.400024,788.010742,446368
2019-11-13,808.000000,813.000000,785.000000,791.900024,772.882935,628471
2019-11-14,796.000000,797.150024,783.900024,791.700012,772.687744,406715
2019-11-15,795.650024,807.950012,786.200012,792.450012,773.419739,396566
2019-11-18,792.500000,799.400024,782.450012,790.450012,771.467773,281014
2019-11-19,791.799988,831.299988,791.799988,809.700012,790.255493,2045547
2019-11-20,814.000000,816.000000,796.049988,813.049988,793.525085,650086
2019-11-21,815.900024,822.750000,795.400024,799.849976,780.641968,492751
2019-11-22,803.400024,803.400024,783.000000,788.299988,769.369385,445776
2019-11-25,788.299988,803.500000,785.000000,798.299988,779.129272,392635
2019-11-26,800.000000,825.799988,791.700012,796.750000,777.616455,1092836
2019-11-27,797.500000,808.000000,790.150024,798.250000,779.080444,568010
2019-11-28,800.849976,805.900024,788.700012,799.349976,780.153992,446686
2019-11-29,801.000000,816.500000,799.150024,806.950012,787.571533,535459
2019-12-02,810.799988,811.000000,786.000000,788.450012,769.515808,416819
2019-12-03,793.000000,795.150024,778.000000,788.250000,769.320557,500760
2019-12-04,787.799988,810.900024,782.200012,806.750000,787.376343,728523
2019-12-05,809.000000,868.299988,808.049988,862.400024,841.690002,5130968
2019-12-06,862.450012,869.799988,843.750000,849.950012,829.538879,1856349
2019-12-09,850.799988,879.500000,847.250000,856.950012,836.370789,2256619
2019-12-10,855.650024,864.799988,831.599976,839.349976,819.193420,1206219
2019-12-11,841.900024,848.799988,817.500000,828.900024,808.994446,999603
2019-12-12,832.250000,854.900024,826.349976,848.049988,827.684509,995626
2019-12-13,853.349976,879.750000,853.000000,858.650024,838.029968,2208206
2019-12-16,858.500000,864.150024,847.200012,853.049988,832.564453,942886
2019-12-17,855.750000,870.200012,853.549988,856.150024,835.590088,996252
2019-12-18,858.500000,899.000000,852.799988,868.349976,847.497009,4833180
2019-12-19,870.000000,879.799988,850.549988,857.099976,836.517212,1506612
2019-12-20,860.000000,869.500000,854.000000,858.500000,837.883606,959236
2019-12-23,858.500000,871.400024,852.250000,855.650024,835.102051,821369
2019-12-24,856.799988,864.400024,836.549988,842.000000,821.779785,1032459
2019-12-26,850.000000,851.000000,810.549988,814.950012,795.379456,1764020
2019-12-27,819.000000,829.000000,814.500000,826.049988,806.212891,841583
2019-12-30,826.900024,836.450012,825.000000,832.849976,812.849487,497365
2019-12-31,831.000000,833.799988,821.200012,825.950012,806.115295,330997
2020-01-01,827.900024,831.400024,821.000000,827.849976,807.969604,263807
2020-01-02,829.799988,835.799988,823.299988,828.250000,808.359985,294367
2020-01-03,828.000000,842.000000,821.549988,838.099976,817.973511,666116
2020-01-06,835.000000,835.000000,816.549988,823.400024,803.626526,301418
2020-01-07,830.000000,832.799988,821.750000,826.849976,806.993591,224550
2020-01-08,820.000000,826.049988,812.599976,821.349976,801.625671,222281
2020-01-09,826.900024,851.700012,825.000000,843.150024,822.902283,469880
2020-01-10,845.000000,859.000000,841.000000,848.549988,828.172485,519361
2020-01-13,854.000000,899.900024,852.299988,891.049988,869.651917,4036332
2020-01-14,892.000000,920.000000,892.000000,907.900024,886.097290,2044123
2020-01-15,909.000000,962.799988,907.000000,948.049988,925.283081,1557991
2020-01-16,960.000000,969.500000,951.099976,958.750000,935.726135,936150
2020-01-17,963.000000,964.000000,940.250000,947.150024,924.404724,407274
2020-01-20,950.000000,957.250000,930.200012,936.750000,914.254456,266941
2020-01-21,935.000000,964.000000,925.000000,954.700012,931.773438,474265
2020-01-22,956.500000,979.000000,954.500000,960.849976,937.775696,898739
2020-01-23,963.000000,978.000000,961.000000,968.299988,945.046753,284158
2020-01-24,968.900024,973.000000,958.099976,963.250000,940.118042,220015
2020-01-27,960.000000,968.000000,929.099976,942.750000,920.110352,213047
2020-01-28,942.750000,956.900024,927.549988,947.200012,924.453552,321398
2020-01-29,950.000000,961.900024,925.000000,932.599976,910.204041,305850
2020-01-30,938.000000,962.000000,935.000000,957.549988,934.554932,695800
2020-01-31,957.950012,966.500000,941.799988,949.200012,926.405457,318313
2020-02-03,950.000000,979.900024,926.400024,957.099976,934.115784,565209
2020-02-04,961.900024,1037.300049,960.000000,1030.349976,1005.606689,2222832
2020-02-05,1031.300049,1058.000000,1014.299988,1027.500000,1002.825134,796454
2020-02-06,1030.000000,1048.000000,1013.349976,1035.449951,1010.584229,521590
2020-02-07,1036.000000,1057.000000,1021.000000,1030.500000,1005.753113,636650
2020-02-10,1036.900024,1070.800049,1021.099976,1058.500000,1033.080688,576348
2020-02-11,1064.000000,1088.000000,1059.300049,1082.400024,1056.406738,638604
2020-02-12,1086.000000,1098.400024,1054.500000,1060.900024,1035.422974,531180
2020-02-13,1067.800049,1096.550049,1058.500000,1089.099976,1062.945801,487395
2020-02-14,1088.000000,1096.449951,1025.099976,1035.000000,1010.145020,451945
2020-02-17,1041.000000,1043.349976,975.950012,987.549988,963.834473,866201
2020-02-18,980.000000,992.000000,934.799988,970.049988,946.754761,912440
2020-02-19,980.099976,1014.000000,978.049988,1005.700012,981.548645,627745
2020-02-20,1005.700012,1021.000000,986.000000,996.400024,972.472046,633182
2020-02-24,991.500000,1013.000000,971.450012,1004.849976,980.718994,585972
2020-02-25,1012.799988,1012.799988,985.099976,989.250000,965.493652,256244
2020-02-26,993.000000,993.000000,952.099976,961.599976,938.507690,277812
2020-02-27,955.000000,955.000000,915.000000,930.400024,908.056946,559388
2020-02-28,910.000000,919.049988,855.099976,882.750000,861.551208,629146
2020-03-02,887.000000,965.000000,887.000000,941.250000,918.646362,865946
2020-03-03,962.250000,1071.250000,940.450012,1037.849976,1012.926575,1462319
2020-03-04,1042.000000,1057.000000,947.000000,983.950012,960.320984,1291087
2020-03-05,994.500000,1025.000000,972.549988,989.250000,965.493652,666066
2020-03-06,945.000000,999.000000,925.250000,985.750000,962.077759,478233
2020-03-09,945.000000,969.849976,903.500000,932.400024,910.008911,452272
2020-03-11,924.000000,988.950012,915.299988,972.549988,949.194763,849743
2020-03-12,935.000000,935.000000,868.000000,878.250000,857.159302,564775
2020-03-13,800.000000,889.200012,702.599976,846.900024,826.562195,622518
2020-03-16,801.000000,824.799988,761.000000,770.700012,752.192078,434851
2020-03-17,770.549988,784.950012,706.099976,723.049988,705.686340,384348
2020-03-18,754.000000,754.000000,670.000000,677.549988,661.278992,393149
2020-03-19,650.000000,650.000000,567.200012,575.849976,562.021240,993285
2020-03-20,585.000000,633.400024,572.500000,598.599976,584.224976,859865
2020-03-23,540.000000,569.000000,539.000000,544.400024,531.326599,266063
2020-03-24,569.000000,581.000000,530.000000,550.200012,536.987244,287748
2020-03-25,550.000000,592.000000,499.950012,586.000000,571.927551,398547
2020-03-26,595.000000,640.000000,595.000000,620.549988,605.647766,330218
2020-03-27,640.000000,674.000000,622.799988,639.099976,623.752319,490352
2020-03-30,607.349976,621.299988,595.000000,603.150024,588.665710,322832
2020-03-31,615.049988,639.000000,610.150024,629.099976,613.992493,298964
2020-04-01,636.000000,653.099976,601.000000,607.200012,592.618469,269950
2020-04-03,617.000000,617.000000,590.049988,593.599976,579.344971,214132
2020-04-07,621.000000,652.950012,603.000000,638.750000,623.410767,361001
2020-04-08,636.000000,658.000000,625.700012,637.549988,622.239563,312310
2020-04-09,659.000000,712.000000,650.049988,699.599976,682.799438,594041
2020-04-13,702.000000,705.000000,660.000000,673.700012,657.521484,311444
2020-04-15,686.000000,743.900024,682.799988,734.000000,716.373413,911879
2020-04-16,730.000000,730.000000,701.000000,713.900024,696.756104,435709
2020-04-17,748.000000,748.000000,696.549988,713.200012,696.072876,416692
2020-04-20,727.650024,738.000000,715.000000,729.400024,711.883911,381161
2020-04-21,735.000000,759.400024,717.500000,725.099976,707.687134,974232
2020-04-22,730.000000,734.000000,709.000000,719.650024,702.367981,346761
2020-04-23,720.000000,737.650024,720.000000,724.049988,706.662354,309755
2020-04-24,735.000000,771.200012,721.000000,751.250000,733.209106,781735
2020-04-27,760.000000,860.000000,755.099976,829.150024,809.238464,3146899
2020-04-28,831.000000,854.650024,810.549988,815.500000,795.916199,620759
2020-04-29,825.000000,842.000000,795.250000,814.200012,794.647461,789417
2020-04-30,834.000000,838.000000,798.000000,802.849976,783.569946,505313
2020-05-04,780.000000,788.549988,762.200012,768.099976,749.654480,309534
2020-05-05,779.000000,795.200012,765.049988,771.049988,752.533630,290754
2020-05-06,779.000000,779.000000,755.000000,765.250000,746.872925,281314
2020-05-07,760.000000,797.900024,760.000000,789.549988,770.589355,469752
2020-05-08,800.000000,818.799988,752.200012,771.500000,752.972839,775101
2020-05-11,780.000000,793.000000,770.049988,776.750000,758.096741,212308
2020-05-12,778.000000,805.000000,762.650024,785.150024,766.295044,254500
2020-05-13,815.000000,815.000000,772.000000,783.650024,764.831116,542549
2020-05-14,780.000000,782.900024,759.000000,771.950012,753.412048,236606
2020-05-15,779.799988,788.400024,746.000000,777.849976,759.170349,557092
2020-05-18,780.000000,784.650024,759.000000,763.200012,744.872131,215961
2020-05-19,775.000000,784.200012,767.099976,772.849976,754.290405,272414
2020-05-20,775.900024,791.000000,763.900024,787.500000,768.588623,251512
2020-05-21,793.000000,794.750000,769.349976,771.549988,753.021667,285548
2020-05-22,766.000000,786.500000,766.000000,775.000000,756.388794,282978
2020-05-26,782.299988,782.299988,756.099976,759.700012,741.456238,271937
2020-05-27,760.049988,765.299988,740.099976,751.000000,732.965149,356019
2020-05-28,755.000000,763.400024,748.650024,755.799988,737.649841,283409
2020-05-29,750.500000,774.700012,750.500000,764.900024,746.531372,320032
2020-06-01,775.000000,794.900024,767.349976,778.900024,760.195129,418539
2020-06-02,782.000000,854.799988,780.000000,819.599976,799.917725,2047203
2020-06-03,827.950012,844.950012,810.000000,817.000000,797.380188,957875
2020-06-04,821.000000,837.900024,811.000000,823.049988,803.284912,720521
2020-06-05,834.500000,845.000000,826.049988,837.799988,817.680664,706454
2020-06-08,844.700012,845.349976,826.099976,829.099976,809.189575,400621
2020-06-09,832.000000,863.450012,827.000000,837.849976,817.729492,1336377
2020-06-10,844.000000,890.000000,830.000000,884.000000,862.771240,1146848
2020-06-11,906.000000,943.000000,878.049988,889.549988,868.187927,3509913
2020-06-12,847.000000,895.150024,847.000000,888.900024,867.553589,542018
2020-06-15,888.950012,906.000000,875.000000,886.750000,865.455200,560582
2020-06-16,902.000000,903.900024,855.000000,875.549988,854.524109,449935
2020-06-17,869.950012,886.900024,862.950012,867.000000,846.179504,253573
2020-06-18,868.000000,883.000000,867.500000,874.799988,853.792114,293291
2020-06-19,876.900024,892.299988,869.150024,874.900024,853.889771,361027
2020-06-22,877.950012,887.900024,872.799988,877.950012,856.866516,237146
2020-06-23,877.950012,901.900024,877.000000,881.650024,860.477661,636717
